,unnamed_0,sim_id,boom,crash,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,rank
252,0,7830537930,0.1951453552464668,0.1139021007909031,0.5583619360421029,0.4935684281550009,0.4551211062634743,0.1223470290052377,0.4676851433357701,-1.6306868330850244,-0.8196313556899949,0.5427895885960646,0.0729745063301766,-0.0917666399865874,0.3300527212894055,0.0127207584454195,1.0261045604644043,3.835120535312501,-1.5369902821175054,-0.0121363112580817,0.0208899364290114,9
253,0,5488334951,0.1996310055295911,0.1127839210621604,0.5233920081663486,0.4833982442940659,0.4453785509454248,0.1177592387917323,0.4666583909968752,-1.6138195122894068,-0.8143354021887037,0.5468225473801676,0.0702818016087565,0.0826323476155045,0.4676837890039151,0.1791318908228752,1.020366675464855,3.856144730992989,-1.524555574816043,-0.011994476703416,0.0897566464808647,9
254,0,3644471944,0.1949254434001646,0.1139223388475476,0.5590662152871044,0.4851796282002572,0.4850251862257581,0.115082414769917,0.4739798756011182,-1.6341512566242162,-0.8145769747515056,0.549643601803155,0.0263623908312155,-0.0237065922963508,0.3069832065696639,0.3700175407748239,1.0180047629112987,3.799600708722645,-1.5389135213431293,-0.0122581641108102,0.0312776415964975,9
255,0,573723466,0.1798496452564766,0.1157886603991009,0.5209456890185545,0.483392645596386,0.4402462726090873,0.1145819241037183,0.4870863951591541,-1.6351860204024158,-0.8141151361557276,0.5530429729442592,0.0728638678940033,0.1983184981816838,0.2389343962894523,0.2161194073871416,1.0242304545321044,3.856207550186301,-1.5405722773035364,-0.0124989038351069,0.0277251737186776,9
256,0,9816361669,0.194044131296335,0.1145807290150164,0.5333009208462336,0.4833625388903138,0.4484002457422431,0.1153073262655455,0.4717331890450688,-1.6134966386892085,-0.8085575572142937,0.5492255572642006,0.0703310181835615,0.1612814783613828,0.4754828607050522,0.1688121503488279,1.020267055214592,3.8619989606318352,-1.5253655958406562,-0.0121200645770643,0.0349906132207907,9
257,0,6268336418,0.1919691822387474,0.1146665923889906,0.5589592688385497,0.4941380479493871,0.4882847990989072,0.1157988239726745,0.4949884692598882,-1.6122178747341338,-0.810825150498179,0.5466613495889882,0.0005393201171877,-0.0237065922963508,0.2398923242814654,0.3649750438482995,1.0180047629112987,3.798829274542575,-1.4198295784047694,-0.0074785117640103,0.0230194321655379,9
258,0,7817120290,0.1910046772734248,0.1150625099607269,0.5589944121066561,0.4860902740905645,0.4549464846201094,0.1157988239726745,0.4874113479842701,-1.6129278961111777,-0.8142355489125812,0.5531027187202558,0.0676304225530035,0.2005108397507786,0.2406890696203393,0.1234002641114119,1.0180047629112987,3.797021669806661,-1.415026760765071,-0.0120945317774364,0.0278684050423866,9
259,0,7902128221,0.1889247773992399,0.1152515969839105,0.5596397337695913,0.483153427125208,0.4521955752278001,0.1157988239726745,0.4674666299023226,-1.6122178747341338,-0.810825150498179,0.5468274935993551,0.0286015965447392,-0.0237065922963508,0.1561880018748896,0.1761233856251733,1.020360066431348,3.798789292298526,-1.4239193806083148,-0.0124722229459217,0.0898878608880374,9
260,0,2205580209,0.1866708792952676,0.1155463658049573,0.5589592688385497,0.4941380479493871,0.4882847990989072,0.1157988239726745,0.4949884692598882,-1.6122178747341338,-0.810825150498179,0.5466613495889882,0.0278847926542218,-0.0237065922963508,0.2398923242814654,0.3649750438482995,1.0180047629112987,3.798829274542575,-1.4198295784047694,-0.0074785117640103,0.0230194321655379,9
261,0,72853308,0.1857838748088869,0.1156639377220976,0.5380469728811987,0.4723159308286819,0.4510174742247294,0.122481352569207,0.4856314257509319,-1.6350923868001694,-0.8297058883363528,0.5534206175833167,0.0284911821735286,0.0836763524369213,0.3372595808524344,0.1685140494774332,1.0163120002543164,3.767949948110704,-1.53975435788487,-0.012128255840776,0.0307036777190844,9
262,0,3876351690,0.1844874010531458,0.1156816349347027,0.537439851053138,0.47289634894415,0.4549464846201094,0.1158312966266566,0.4857522710134244,-1.6129278961111777,-0.8109037128912184,0.5518922160158465,-0.0321553458123105,-0.0237065922963508,0.2404362515762528,0.1675780659854178,1.0180047629112987,3.796520902511917,-1.5381446884734598,-0.0121303225276764,0.02102689323511,9
263,0,3899304819,0.2030309732677144,0.1114151312556959,0.5235652294666908,0.4833575873458906,0.448483283651913,0.1153085195715497,0.4717331890450688,-1.6134966386892085,-0.8087903161657642,0.5490982746874566,0.0703310313163534,0.0829562066014013,0.2145335735429336,0.1696745822294288,1.0203333728494148,3.862953391030379,-1.5264013216022403,-0.0120006912671336,0.0312053496607286,9
264,0,8186566384,0.1948972964116677,0.1142266102804134,0.5347467165362972,0.4948271849226622,0.4478138705570648,0.1153018140761138,0.4716920372607307,-1.6312750143614243,-0.8228284225535801,0.5412082052546769,0.0279061150279466,0.0825390656805502,0.2362055460580475,0.1675388047256736,1.0156491723129395,3.798177513598761,-1.5394001689505297,-0.0121280135317991,0.0454196086843014,9
265,0,868793883,0.2031296387869434,0.1106877208199896,0.5208780318388762,0.4857529542684451,0.4401976534955978,0.1145819241037183,0.4873719936616496,-1.618954495409852,-0.8108649767847392,0.5530429729442592,0.0283183826951543,0.1983184981816838,0.2060516249283119,0.2769015776135787,1.024263238469499,3.855502755502792,-1.5388648086994834,-0.0075451248214332,0.0173598267077973,9
266,0,8719779226,0.2089760337857877,0.1017122639345771,0.5435338493088823,0.4855629303921567,0.4478448950925588,0.1160668997624345,0.4711996299882545,-1.6122054230669502,-0.8190772400686432,0.549174189721645,0.0703196663870473,0.0699117146476088,0.2056633809835315,0.1688121503488279,1.0241317745419531,3.869826000886584,-1.527587072815338,-0.0122132608673201,0.0353345858641729,9
267,0,4861556401,0.2033697298260455,0.1106603394664416,0.5233920081663486,0.4833666708382405,0.4484788322933885,0.1158629762376384,0.4710822875045572,-1.6124299988676756,-0.8083554825172568,0.5490982746874566,0.0703310181835615,0.0826328726801628,0.4643569100261218,0.1688121503488279,1.020267055214592,3.857633510409407,-1.5262297043255837,-0.0121200645770643,0.0346524278299022,9
