dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q,threshold,beta,mom_decay,qual_decay,macro_weights_0,macro_weights_1,macro_weights_2,macro_weights_3,sim_id,drawdown_integral,annualized_return,worst_annual_4wk,drawdown_std,return_std,worst_annual_std
-1.8751837690897926,0.08303308330509344,-1.0864105893160605,1.2500817992212114,1.628416005843289,0.868193673223278,1.8217125415241464,-1.0504689974440395,-0.11450007977435897,14.51445701377615,0.9594808749958527,0.9258804487552441,-0.8277452869213279,0.36469272448786294,-0.08643100396104857,0.7219501442279087,4939257317.481818,31496.178454508816,0.14000043894229203,-0.02508050167619707,6592.330977518882,0.006741261496465707,0.002108207593337457
-1.878836203937409,0.12290677933816585,1.5841203671887474,1.0651996982544236,1.1876341942098763,0.360460947532982,1.2440388076015612,1.807027635521299,-0.2007598242077336,14.176062882354481,0.3083172361567242,-0.9483398062054826,-0.15854386916839838,0.5219972018278991,-0.08783245162936383,0.9563534741776877,5095394314.645454,49985.86734796176,0.1943150206230892,-0.028235447538978917,16114.774505414749,0.01023829310101873,0.0016427644577844231
-1.873590521981845,0.6840450946977565,-0.6195056288746981,1.0689507110372207,0.25659933139557134,0.7580105797370206,1.2978220463374235,1.8067031803751972,-0.2033776305640269,14.443341667949278,0.36447872610598686,-0.9680907720425745,-0.22394484300321812,0.5234208394601538,-0.08424896529935691,0.9467696776461324,4917145471.245455,49438.372640776615,0.19119907334828012,-0.02847756410448334,16722.29446622367,0.010615595166709034,0.0024073043123403444
-1.857142322098402,0.17700713045605387,1.5593550519281245,1.6154610590116854,1.3630001511682814,0.3618055326503137,1.2921585801878324,-1.314710963885633,-0.23846617003697698,12.666191979567573,0.3754813866697574,-0.7449534056287418,-0.8327667443155689,0.5602995773044249,0.10036051176889871,0.05771028627180712,4812583544.209091,37694.87129368691,0.14283433792954198,-0.030635882201214108,10291.297565519277,0.00928107966512186,0.0022170383367900765
