,unnamed_0,sim_id,drawdown_integral,annualized_return,dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q,threshold,beta,mom_decay,qual_decay,macro_weights_0,macro_weights_1,macro_weights_2,macro_weights_3,p_16,rank
0,0,9999531285,-4914.0,-0.0020302571570371,0.1342980523242333,0.8723920834101522,0.0576738773169403,0.9136740190202756,-1.9266695033691617,0.5963279542476074,-1.3749106291233968,-0.4489973187721596,-0.0518979370581157,-0.8777954997260602,0.0561424125835351,-0.1468409466431262,0.230941420320257,2.0421630261893293,-1.4487639614029777,-0.3812026052241057,0.2629207643993403,0
1,0,4017579559,-4914.0,-0.0020302571570371,0.3311585145046605,0.1180960094879581,0.693785344205999,0.9288734336992888,-0.9673387177733116,1.6738262441429206,-1.6231881005102324,1.0888172629428363,-0.1678156322819817,0.6552929500908551,-0.9918738078299648,-0.7442885656925883,1.283445192025234,4.162591716549997,0.2573807466092427,0.5116715556026106,0.2931261107515334,0
2,0,4017344788,-4914.0,-0.0020302571570371,0.1419168246677842,0.6657564836233574,0.6044573179316319,0.4183362203963352,-1.8153669389405531,0.2839319067877444,0.3874081293923805,-0.3399312300525418,-0.1807799452699381,0.4449452296348568,-0.6645479868072701,-0.9085499629604384,0.9473327316288972,3.7983625920916135,0.2330673879466001,-0.7989187655993222,0.0969263297763609,0
3,0,4017085858,-4914.0,-0.0020302571570371,0.4181122000143813,0.2586108794931883,0.7685375078395758,0.1676911848801875,0.766328166182724,-0.2398621076431439,0.127432311347645,-0.496337845372238,-0.2820129487956908,0.3840121926328363,0.0082041801146433,0.1346784406986779,0.0485730383705659,4.270038438618883,-0.5844697153054872,-0.8658058734964811,0.1021156148838814,0
4,0,401701628,-4914.0,-0.0020302571570371,0.933332778923985,0.5903281647717166,0.1028204784360411,0.223063753778833,-1.3669069828134348,-1.048353316342645,-0.5197284469637753,1.9279444908689776,0.2066787208644191,0.3897179390542695,0.3469353206071489,-0.0128445236715747,0.104367917994147,2.045568350268341,-1.618516200778879,0.8903664566965857,0.2903054649738139,0
5,0,4016750145,-4914.0,-0.0020302571570371,0.7528213149903376,0.7857553905146721,0.0559501068369582,0.0535101890656645,-1.891408915545486,0.6885206377327177,-0.919298404683419,0.7706841515965069,0.022495331798588,0.8733384857173148,0.3285585090950272,-0.1368087164946927,1.0514499776431536,2.489686156750388,0.9832932427336656,0.3742022234439587,0.4376148652379811,0
6,0,4016592830,-4914.0,-0.0020302571570371,0.0148965573372099,0.3788242510817282,0.1543137751610294,0.4078167944356944,1.7568227250951591,0.3859366574877195,0.1798253771441089,-0.7213078286796419,0.9343596709545786,0.0418047739409193,0.2470007122549382,-0.0385031149346829,0.1022025886692294,1.8886126284720064,0.4574794436828198,-0.369180855879057,0.411756456546136,0
7,0,401588366,-4914.0,-0.0020302571570371,0.8928104161998754,0.8853174232158644,0.0143685545589241,0.3775105693154733,-0.777597540657006,0.6283822427497597,-1.8432876183058524,0.6078557947363967,0.1180873269838292,-0.7764295238247935,-0.2064753420097027,-0.9704134715800504,0.1487194593422466,1.553976840189515,-1.9513467228095835,-0.8202839423342608,0.2490904432405714,0
8,0,4019174205,-4914.0,-0.0020302571570371,0.0246025757627111,0.6110452938641588,0.1513712911861993,0.3103996942917071,1.6879060600795912,0.9669345835144354,0.1343732123875634,-0.2380915896068174,-0.0093198990972702,0.478817776438492,-0.4574076104954283,0.3146585116705378,0.1554536521291945,1.6651208384797933,-0.7587323578372542,-0.8631020691649871,0.2731495934423683,0
9,0,400618231,-4914.0,-0.0020302571570371,0.8161947498494814,0.5779544131936518,0.0816768903024416,0.5200404443245907,-1.9459008426473672,0.8064064140208336,0.699507438594989,0.7738972900265175,-0.0015033987015643,0.1260433735944272,-0.0442651749343386,-0.0110300825325601,0.2096772194234212,2.7961742841458133,1.4563942285988118,-0.420044078579129,0.444591516752332,0
10,0,4039374866,-4914.0,-0.0020302571570371,0.8217255390818206,0.6759357936702166,0.1153517127062436,0.1874634499893794,1.5127773082989084,-0.97065226695545,0.5361503156763735,1.3147149845433443,-0.0250445890095471,0.2892968503805574,-0.2803329338586901,-0.9144945075274022,1.0414633384627547,0.8729689271023586,1.6509161060676467,-0.4245155381623848,0.1666899100857329,0
11,0,4039953546,-4914.0,-0.0020302571570371,0.3268153305858436,0.5092612028439201,0.488448105138989,0.1451289764053888,0.9129766386041112,-1.0172741628890891,-0.1882086235070746,0.4571483133518063,0.2508805407429066,0.6681008013424679,-0.1988705927977568,0.6459658507289097,1.4682384693637167,0.5053381070449521,-0.5613839649533373,0.8252041082970244,0.1189686741991346,0
12,0,4065278345,-4914.0,-0.0020302571570371,0.8830970047681921,0.9239384891255936,0.578337487117104,0.1488580710413375,0.0836881502975164,-0.4283440528516891,-1.0538829314351918,-0.4328874198598332,0.526413121924701,0.6642942716899745,-0.1135422509793302,0.1262421403675067,0.3689642425212383,3.3935928883953728,1.1920412651939831,0.2057811906108658,0.4032203063244849,0
13,0,406519212,-4914.0,-0.0020302571570371,0.0980566856061599,0.9460805237287844,0.5646204345396383,0.5257929448075768,0.1986397294868967,1.0470535435454909,0.3839996080760852,-1.8421783559229528,0.1826633451105715,0.0729722758109973,-0.0852968719331566,0.1459032264587119,0.3210173465726661,0.6297050970452106,1.116145079682202,0.5770148167219171,0.4649453912555353,0
14,0,406475053,-4914.0,-0.0020302571570371,0.055646814513539,0.0386942713168705,0.1607441930872491,0.4486721819625265,-1.1743894240213937,1.7441571053080076,0.1664032911981553,-0.8817132035753328,0.1110603814280039,-0.7319149779945078,-0.2022573420265739,0.0791535035474331,1.2599244542820198,0.5577637051867983,0.5619756155793096,0.8798344828932345,0.2537437548313644,0
15,0,4064327590,-4914.0,-0.0020302571570371,0.1252437290091193,0.3690149767840783,0.934344065749069,0.4160836451356396,-1.3304503105876302,0.4113753234937179,-0.0954191740153352,0.960707629643029,0.1158949858374344,-0.7384173368321629,-0.7400438469378386,0.1140428085693185,0.0865358863185632,2.5397090021305773,0.3295061667836345,-0.5547716212600712,0.2799724487033379,0
16,0,4063961254,-4914.0,-0.0020302571570371,0.2758446283041073,0.3620518793288731,0.0800069704373181,0.8200839985438144,0.1868782519918096,-0.5198538877758404,-1.0996851222176498,-0.8537169224551451,-0.5973491906299973,0.4811163931045261,-0.9127546294526264,0.2113485252787364,0.1097647967911523,4.733013876544579,1.5909441643309683,0.0367660417105302,0.3179526226272395,0
17,0,4063827965,-4914.0,-0.0020302571570371,0.4052809252210712,0.7628071097869936,0.8902831388916673,0.0942627739073822,-1.7667099016657335,-1.42968842172495,-0.1167958762273091,-1.0035822611218053,0.279449254790357,-0.5314988359167984,-0.5413505106622137,0.1625150333605829,0.0453572317349997,0.844621495078518,-0.574177424403879,0.3169248514411052,0.2457844557162573,0
18,0,4063764987,-4914.0,-0.0020302571570371,0.2435354199366116,0.917552109920878,0.126763240086892,0.798573998116993,1.8000056528115045,-0.4456227728024224,-0.1400638786309145,0.0383764779984044,0.193511080728045,0.4994851386220797,0.1775244498413338,0.1333449122640623,0.6904928524908076,0.1079565751292416,-1.5697298098780617,-0.7090118498249139,0.3086055233611822,0
19,0,4062804191,-4914.0,-0.0020302571570371,0.3342939229596188,0.2786968608341572,0.8916794143039453,0.9233255770527165,0.5246625176361508,0.0854774859263028,-0.4812243325175674,1.1077964249044916,-0.9748768007590004,-0.4681439137159368,0.5446757114859349,-0.3728947383296057,0.0370090599499495,4.127400561549687,-1.2613633087545766,0.5002620085327428,0.014488615488852,0
20,0,4062574825,-4914.0,-0.0020302571570371,0.8548568262175977,0.7055217855881468,0.0365008109189175,0.204604416954632,1.704099526485058,-1.0896690421156257,0.5572046648529558,0.6418498117800401,0.2147718730408168,-0.957239374081243,-0.9440458079597044,-0.101298555763294,0.9146361030042254,0.3756558612717577,1.4067363209687676,-0.8498758911045868,0.4873227656843674,0
21,0,4062528977,-4914.0,-0.0020302571570371,0.3030786499232544,0.3628885461129593,0.1624689040712781,0.4464191243262186,1.5901263514813389,1.758757044937232,0.5671503810640082,-1.353030512574306,0.1986969387778063,0.4203707238884921,-0.0491346051904901,0.1329701850498357,0.112599249260672,2.3304837550176405,-0.1252945912947648,0.571102362546956,0.4593866377713103,0
22,0,4061961114,-4914.0,-0.0020302571570371,0.6404147869681891,0.0122772865337594,0.4573546171962825,0.2904373001750832,1.7548073123280168,-1.430052822267353,-1.73032927545182,0.561524940091994,-0.9233390819556172,0.9688080015972624,-0.9649038982635182,-0.3469587065117638,1.4215833087372929,3.650926416059991,1.6625332924606957,0.7235214360121943,0.277284950766216,0
23,0,4061852661,-4914.0,-0.0020302571570371,0.945595845694546,0.9459595750647966,0.0582701774410073,0.1188783904393199,0.4921125744018367,0.2883588426155431,1.395728419666384,-0.3952989203236285,0.9963681423805784,0.304282231930873,-0.141704203379363,0.3369830758906915,0.8226092733018823,0.924673435890377,-0.9240028749161596,-0.5652879385773292,0.3089968499068695,0
24,0,4061810641,-4914.0,-0.0020302571570371,0.2499925476492895,0.5198940742578653,0.1159115292303679,0.26942495546947,0.2850936136578788,0.2956432746831957,-1.982784396610152,-0.5629739030718476,0.4223568668467168,0.5585763179511696,-0.3918152439741561,-0.0686480065924601,0.9209231396050864,0.7653073999475513,0.0576487676945535,0.23614575109949,0.3436045590174421,0
25,0,4061198768,-4914.0,-0.0020302571570371,0.0345181891448923,0.8290100137136777,0.1479099085777772,0.3708305878073833,1.7638065033163226,0.3939512302230213,-0.0074106468510862,0.7534463581519827,0.2992335653682321,-0.705378971942151,0.0051449430120131,0.106752515807284,0.0534805048657177,0.5364892046229488,0.9587338727474684,0.3698143364942266,0.1349559771479254,0
26,0,4061027503,-4914.0,-0.0020302571570371,0.6845518570988978,0.4042339081690751,0.8125833005567596,0.7563424317217607,1.4144281570159705,-1.7519146232013694,0.5701159220690539,1.6787969395640632,-0.3916315606994482,-0.5406057190023782,-0.7366609954664838,-0.8416691065403219,0.8639340548975797,0.3745650308745089,0.5550701447482775,0.4047736320030439,0.4306270566573971,0
27,0,4059477065,-4914.0,-0.0020302571570371,0.3559557035612062,0.8817676754654025,0.1916003000082668,0.1955076396477084,0.3958469008337907,0.51164510273447,-0.1126863954464622,0.8359834090326353,0.3953550273032353,-0.6080080631343111,-0.2674546216863085,0.1042979821669427,0.9730661616810004,1.366538875310053,-1.5324015367267878,0.3985076488119732,0.0408568809794692,0
28,0,4017630253,-4914.0,-0.0020302571570371,0.1433471873550113,0.3924069167556663,0.1524832531374759,0.3640262082673635,-1.999401952989864,0.919869306603475,0.3396433789528517,0.8160569143017032,-0.0865683862942338,-0.3235442238692364,-0.3912368502052589,-0.0897511376759475,0.0910622709460025,0.5224048063200338,-1.2100950320823909,-0.8392672818398264,0.2672147757806065,0
29,0,405925359,-4914.0,-0.0020302571570371,0.3890665984708638,0.8169769893240159,0.4345987150757968,0.094980881610584,-1.237009732352122,0.7092796344376948,-0.0744560771608334,1.681502318935387,0.5305840662752956,-0.8984914469343295,0.0218609321133732,-0.2203532327272304,0.8059322922679473,0.9498997456717092,1.9876025957209764,0.6440324201060776,0.3176553062330157,0
30,0,4018096410,-4914.0,-0.0020302571570371,0.9179865524760572,0.2605457130727162,0.0785258331860226,0.2878635386893399,-1.56294378652483,0.2967424320727193,1.0183976686800713,-0.4747109131070651,-0.1876078836664416,0.8971572572471639,0.0865195025650345,0.2989025838396176,0.0905063223280028,1.5964683382680074,-0.1018444225484422,-0.5594959369283561,0.1501969287365475,0
31,0,4018790686,-4914.0,-0.0020302571570371,0.749848041897922,0.5836275678311427,0.6695392348071817,0.633231734394343,-0.2171070737777757,-1.6529079412204668,-0.0583023847183701,1.9008497174356385,0.95317417985135,-0.1972130802663776,0.0508055505938448,-0.8033360503102294,1.372487317614293,0.3629761037172843,0.4397838491376152,0.850025527450651,0.0807098581262075,0
32,0,4011258358,-4914.0,-0.0020302571570371,0.4227124350939074,0.6149744265881993,0.9126223906142854,0.1967261909043228,1.8051570723158712,-1.2908907661821931,-0.0434694470459547,1.2638182528088446,0.156380837266521,0.3735106850370667,-0.1642219853683003,0.1073974192325271,0.1130154853224211,0.6217321512994851,1.322644853438416,-0.5024492932703258,0.1573801870084613,0
33,0,4010458510,-4914.0,-0.0020302571570371,0.1988958624625795,0.7956177820446542,0.0686384143016595,0.9273525722376494,0.3313602916598852,0.691286386676846,1.993255232258341,0.5408325954074324,0.1283043207016414,-0.6105434132612524,-0.1444204627157929,0.230566553350674,0.912622739650357,0.7777955223293378,0.8724388259809238,0.3877148838528807,0.3191796650845198,0
34,0,4009999390,-4914.0,-0.0020302571570371,0.2513114873894551,0.676988821879172,0.9320022431887822,0.4813016684744993,1.9869975553096304,-0.4670346373690193,0.4925354517362095,0.608048227097457,0.8625393067165303,-0.700816054725147,-0.2790906528720581,-0.0741039822378162,0.019303916665247,3.989055397396465,0.2088796643801252,0.0751794495221442,0.2060578699487308,0
