,sim_id,f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,rank
398,6312203760,0.0,0.0,105936.77629999992,1098292.826188522,-0.0212809331733542,0.1091421000042103,0.2192413794026313,0.5301248646167795,0.4748119239155914,0.4485677751497144,0.1153256346994557,0.4739873279704598,-1.6176116827570186,-0.8110622217730452,0.5543503633994152,0.0551528812761707,-0.0505910584540258,0.5597829974263464,0.1686662366292505,1.0328577108552963,3.803694250013705,-1.5478332022885983,-0.0119286228622623,0.0295721540352579,7
399,8846894883,0.0,0.0,97132.2039000002,1102017.2457,-0.0176695641277226,0.1091197613493522,0.2200415812846052,0.4716014103564363,0.4841941345912825,0.3868457296270145,0.1265266291332646,0.474174780549932,-1.6112147704989306,-0.8110566759097612,0.5540713913014774,0.0393424559403207,-0.1111601471072227,0.5702420577257094,0.1572475073362297,1.031607434336644,3.8829559014719073,-1.5291025977865578,-0.0119755176769365,0.0255800209305403,7
400,8487676891,0.0,0.0,111994.5141000006,1109692.6172999998,-0.018695881132257,0.1079993962068184,0.2217605908060784,0.5304851429079936,0.5140869589597568,0.4721356263324706,0.1153467822430697,0.4752070665131697,-1.6177565002877092,-0.8110603686480936,0.5540598885555091,0.018230166780404,-0.0292810002440678,0.3676978727046059,0.1820786392697996,1.0328571153026067,3.8010756766726894,-1.5555160315268493,-0.0120871209034669,0.0315880670267584,7
401,6690531494,0.0,0.0,108643.79870000236,1114872.8002999995,-0.0169820137303415,0.1077575404981454,0.2229111093966309,0.5281903020464623,0.4745790247738609,0.4704702574294527,0.1172172547710255,0.4720451004840548,-1.6176060352013455,-0.8102359677157023,0.5543746235179561,0.0375167084886331,-0.0393578955033964,0.2307607732023589,0.1649011146597079,1.033184815385798,3.81108820505273,-1.54366249652101,-0.0123563662641642,0.0256256026407244,7
402,8271845410,0.0,0.0,121356.91950000088,1115094.2790999992,-0.0154732759367021,0.1066789753822001,0.2229344663790855,0.5283099691583257,0.4720769943341413,0.4466070388970243,0.1146915744421382,0.4739720837207852,-1.6175845849768389,-0.8110621306921417,0.5540105093763298,0.0378711551416069,0.0835188370970403,0.6030139589647602,0.1592784498377783,1.033879814847769,3.811325312369945,-1.5446015780428566,-0.0121734222858116,0.0256229096579452,7
403,1304355713,0.0,0.0,157749.17059999984,1124332.9680000008,-0.025182629346335,0.1062559071557991,0.224965729235659,0.5304586579640364,0.4747935214242902,0.4706382130897728,0.1146974029921802,0.4739693661094286,-1.617589828074052,-0.8110583321554673,0.5540072118731791,0.0261311917816933,-0.028703793427531,0.3347983021226822,0.159218220201801,1.0329386921114834,3.8037144897280495,-1.539554596732411,-0.012085162784204,0.0221819674621798,7
404,244741612,0.0,0.0,153600.29369999992,1127706.0850999998,-0.017664132861496,0.1012834713179593,0.2256868234210172,0.5613649602036512,0.4797128308939702,0.4777313079577781,0.1174538409927953,0.472967212356894,-1.604832950136371,-0.8109930368187904,0.5475322924717456,0.0225821193370459,0.0885954682947548,0.3387658877395678,0.3759878978894418,1.0235474618780502,3.768994448614013,-1.4491949748896331,-0.0077053791377493,0.0266703321489245,7
405,765744593,0.0,0.0,128964.10330000088,1127651.7579999997,-0.0224376398406693,0.0964851300913509,0.2257002775252732,0.5304868686286498,0.5440294922894039,0.386608236905696,0.0720616628106905,0.4688642128261409,-1.6148406877439003,-0.8111779991760215,0.7799785409755557,0.0220687295548909,0.0948005098792883,0.6192470821020953,0.3410719399405089,1.0864149180638425,3.893856045238267,-1.52909464831136,-0.0095749774572578,0.0100589874235625,7
406,2091021776,0.0,0.0,133612.33790000097,1128278.4775999994,-0.0250944621671333,0.094052048667814,0.2258490463697084,0.5304868686286498,0.5440294922894039,0.3757859938428193,0.0720616628106905,0.4688642128261409,-1.6149372575393608,-0.8111741470011951,0.7662031085342583,0.0220687295548909,0.0902318587156625,0.6229685463014086,0.3617264059826112,1.0864149180638425,3.892568423054692,-1.550831979862627,-0.0095749774572578,0.0240066109478389,7
407,1388820296,0.0,0.0,83692.88100000017,1147316.3440000005,-0.0184041126002535,0.0877185711116941,0.2299179745321844,0.5090114908362241,0.5468288589586865,0.4470510228108399,0.0720616628106905,0.468961562419299,-1.6359009677509848,-0.8110579502725002,0.7662809767127474,0.0220687295548909,0.0902318587156625,0.6844089871866093,0.3617264059826112,1.0864149180638425,3.892568423054692,-1.5517787245766037,-0.0119702235416776,0.0256351034167438,7
