Unnamed: 0,sim_id,f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,rank
10,8957156187,0.0,1722.0,11534.304700000212,652273.1678896361,-0.0011346504272345,0.1445374519098035,0.0983606291387668,0.3931623156503168,0.4352422667932226,0.9413685196072072,0.7778562843393091,0.2282690549276996,-0.5714925935148168,1.388424409052456,1.6637326422092498,0.0992900015139177,-0.1137718427139476,-0.7746087521712188,-0.3052165746401611,1.0081334708724996,4.914007181517101,0.4829040127461872,-0.9150589501477716,0.0965447781600964,0
11,3036947830,0.0,1722.0,11534.304700000212,652273.1678896361,-0.0011346504272345,0.1445374519098035,0.0983606291387668,0.3931623156503168,0.4352422667932226,0.9413685196072072,0.7778562843393091,0.2282690549276996,-0.5714925935148168,1.388424409052456,1.6637326422092498,0.0992900015139177,-0.1137718427139476,-0.7746087521712188,-0.3052165746401611,1.0081334708724996,4.914007181517101,0.4829040127461872,-0.9150589501477716,0.0665676028678276,0
12,5848606495,0.0,1701.0000000000582,13366.082299999893,657564.3741999997,-0.0009795966679745,0.1439849169821792,0.1001358704648183,0.3978846721668636,0.4393480765567504,0.9286288315257172,0.7678958803489988,0.2083679985730754,-0.5717474392579786,1.4143807042738843,1.6633788130207094,0.1002671197100813,-0.1159250789427894,-0.7642974320502522,-0.3046218618841395,1.000759858884728,4.868985697663117,0.4915246160752693,-0.9138889428111509,0.029464759907682,0
13,6100961607,0.0,1658.9999999998836,12506.189300000084,662161.7281000002,-0.0009796325326194,0.1426595017390866,0.1016690631849013,0.3972549231618231,0.4394100274575974,0.9452528120864732,0.7699618020494443,0.2286522114229653,-0.5717727382106206,1.3908484646499593,1.6637167648215034,0.0916704882784699,-0.0590360467036174,-0.7644488944826128,-0.3393401336393124,1.00874217953942,4.917365027670373,0.4921505146958867,-0.9046066664231632,0.0243391125329923,0
14,1518333470,0.0,1722.0,12533.58899999992,662794.7097000005,-0.0011197647842458,0.1423748895965035,0.1018794915270489,0.399835008464842,0.4393796752793522,0.9472851310784752,0.7699618020494443,0.2286522114229653,-0.5717566239812647,1.4181667526321131,1.6637223011642717,0.0916768475183473,-0.0582453493137537,-0.7755705116621936,-0.3390315448653427,1.0087718370810388,4.917678274502831,0.4774199409883236,-0.8609766202166931,0.029457479719447,0
15,1397715223,0.0,1659.0,78335.7434999987,576802.3217000001,-0.0021043257881103,0.1551335999785263,0.0716927766859107,0.3327700758401704,0.4357911624906575,0.9455308157168612,0.767738004641708,0.2282690549276996,-0.5788332399508549,1.440837558255846,1.6637141938037838,0.0992900015139177,-0.1159250789427894,-0.7752166611597003,-0.3059490126669559,1.0082332759674826,4.914012417591351,0.4915246160752556,-0.914491508278378,0.0295217154262452,0
16,4636711049,0.0,41847.76370000001,122997.1638000022,902332.7304999996,-0.0252777475871284,0.1334915432633991,0.1722367482317546,0.5613649602036512,0.4795826737405838,0.4777313079577781,0.1174691901843579,0.4886913103472732,-1.604832950136371,-0.8083919972608297,0.5473207825219749,-0.4064879187334919,0.089552887816466,0.7046363549298695,0.3715651694094057,1.0235474618780502,3.804803041903798,-1.4209082291799875,-0.007483911388295,0.0208363400680646,0
17,7781614094,0.0,1827.0,16002.549900000333,667256.0118,-0.0009853410038511,0.141359338194797,0.1033580634822197,0.3839205533112393,0.439219653456917,0.9457275969123916,0.7700652076508998,0.2282555096319843,-0.5717506685801687,1.3913513527424792,1.6460990095595225,0.0989486957302981,-0.1063850528774547,-0.7642836923247597,-0.3334155727277456,1.0079071636361976,4.917633756130061,0.4328861182033026,-0.913784342107605,0.029034823796112,0
18,9746444936,0.0,0.0,125369.57860000024,1143782.3552999997,-0.0225931657840291,0.1176481193041842,0.2291597705883643,0.5304586990096732,0.4830448100438803,0.4704702574294527,0.1150004891700274,0.4738770729466816,-1.617565663842678,-0.8110587324232836,0.5540375708831397,0.0282108658535433,0.077199292584643,0.3347982339504728,0.1683648967754135,1.0328583343755846,3.8013044398221534,-1.5392768682910516,-0.0120852084218185,0.0217420534454538,0
19,6694212473,0.0,0.0,97164.04550000047,1106931.6084000005,-0.017045332675623,0.1186839783488866,0.221127187021997,0.5304586990096732,0.4845551222052194,0.4707815345640887,0.1150004891700274,0.4729617181731642,-1.6112145505699478,-0.8110587324232836,0.5540731097587316,0.0282108658535433,0.0897196481427773,0.3347982339504728,0.1685149555673176,1.0328583343755846,3.8013044398221534,-1.5392768682910516,-0.0120930508778099,0.0255839180122823,0
