f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,parent_id
0.0,0.0,170380.25939999998,1026184.8229,-0.0230584591445085,0.1067892721260999,0.2028151421528781,0.5309351682012184,0.4934439456484677,0.471294300152135,0.1138276118165543,0.470155279402999,-1.6056426077219068,-0.8186599892697185,0.5528073994042075,0.0281296984479097,0.0898184258266889,0.3350079632080917,0.1691520173576766,1.027063881977836,3.830420841915677,-1.5590521964516693,-0.0121488068197158,0.0255207531175568,6694212473
0.0,15828.40909999999,100727.03549999835,931695.9797000004,-0.018718033509751,0.104123750139244,0.1797644645103555,0.5645307329385216,0.4789262005945305,0.4827233344269169,0.1159645473671827,0.4877089886747213,-1.6104334270099483,-0.8046297607334747,0.5523782692223472,-0.4055489581506628,0.0873371714065145,0.7114276760398934,0.3729037508784752,1.0222508862490634,3.818212308143533,-1.4157072802953805,-0.0075756938519885,0.0210864501746918,4636711049
0.0,0.0,140175.54630000005,970526.7654999996,-0.0185717845405054,0.0901466910280464,0.1894331204420791,0.5286079534261886,0.479431962330687,0.4765426418972092,0.1287723818456382,0.4694549862877145,-1.6237391036222906,-0.8203423022180494,0.5603820288272249,0.026239699831134,-0.0308655869500922,0.2165388574395085,0.1533745009483071,1.0304202049503468,3.867998295270705,-1.5511097819793822,-0.0121557556198909,0.0163371911427435,1123944000
15468.891899999522,40342.79870000004,122863.9439000003,837960.6772000005,-0.0169419604354314,0.0861661250872727,0.1550219512820758,0.5674816425707045,0.4768711584648841,0.486681298827028,0.1164175050618742,0.491412397166703,-1.619893103923017,-0.813773160428733,0.5498399331529221,-0.4050210463401116,0.0901778798322361,0.6931180667739332,0.3699940694279898,1.0436168135591932,3.781681370615935,-1.4264692874408216,-0.007550468828697,0.0208852277407515,4636711049
0.0,0.0,152353.42579999985,964112.6143000004,-0.01933013542862,0.1131207211417932,0.1878576324782894,0.5292611518415372,0.474989370374665,0.4576357137120954,0.1148615227693976,0.4734449743539742,-1.5962309309281997,-0.8021410780608884,0.5592000985214759,0.0720127009948315,0.0826487869416112,0.3399959762107887,0.1657094842366345,1.029534110968814,3.855176392405853,-1.5496738208372731,-0.0121001367071951,0.0311946402652125,1381412189
0.0,0.0,139531.8191999998,979647.9962000006,-0.0200481092545137,0.101214545610031,0.1917083650587216,0.5345669028367313,0.4785673818759622,0.4678806067547537,0.1255181439348807,0.4742959650257364,-1.635698972587604,-0.8141627523947825,0.5461540029371009,0.0263873143400316,-0.0309346426205834,0.213733790972058,0.151863156630641,1.0291944896440626,3.8116594946866376,-1.545220626515788,-0.012194542124561,0.0169273975031567,1123944000
0.0,0.0,142114.0077999992,880136.6978000005,-0.0184900678587826,0.1072096865150304,0.166427296676296,0.5331009498318166,0.4699179294812237,0.4703985981660649,0.1281049088668281,0.4745158792330364,-1.6571597266596705,-0.7998567816892742,0.5578030451121022,0.0264169134509288,-0.0307800044467735,0.2135293967640795,0.1572880045666535,1.030429147647066,3.78805155745884,-1.529837318333536,-0.0122311525926359,0.0165371231304305,1123944000
0.0,0.0,133269.3420999992,956420.9332000006,-0.016004339031319,0.1106629505175313,0.185969469879949,0.5372043891539466,0.4769057608919076,0.4476400210188097,0.114633625477745,0.4723124457198479,-1.6233555423537072,-0.8182989364157172,0.5592934209515683,0.0709649280267075,0.0836569293791601,0.3349117191460798,0.1686395891809512,1.0412022182520415,3.8562451347342823,-1.540873575192911,-0.0119731296121075,0.0312999561306245,1381412189
0.0,0.0,97842.3231000004,1013674.4608999994,-0.0147704042301076,0.1008105332316851,0.1998448848803249,0.5237031739905081,0.4803574884687234,0.4437243645048234,0.1146132418378435,0.4798561306046595,-1.660333793806825,-0.8270300340098335,0.5600151860145501,0.0718357556048851,0.0812232114547231,0.332663038964778,0.1672993210497309,1.0222183332763075,3.759938299472733,-1.564608750655089,-0.012175790358821,0.0319414531043228,1381412189
0.0,0.0,143831.91940000048,906557.7508000009,-0.0199591312110325,0.0962568679026205,0.1733439453842815,0.5248141322515661,0.4733879313195557,0.4494427389684994,0.1138601981120815,0.474441034146656,-1.622117861794659,-0.8072757832382046,0.5497733886275455,0.0713957709051979,0.0802242303966945,0.3343938421879315,0.1678394607967087,1.0184955626525614,3.831557269181232,-1.565147799740234,-0.011772489306118,0.0316631346445899,6001365111
0.0,0.0,153894.36200000043,980956.6745000002,-0.0259300250705647,0.1068451819146301,0.1919772894504319,0.5289732901490035,0.4817391653027964,0.4758830437734364,0.1138973865888416,0.4848183732158724,-1.6481420181866748,-0.8213217571415439,0.5591303873555338,0.0277649733773248,0.0906535025868608,0.3381722839303046,0.1678175700436792,1.046835180247386,3.819611926529482,-1.536380283570166,-0.0120153298499006,0.0252713535268067,6694212473
0.0,0.0,183733.02879999904,895750.8864000001,-0.0239708960023947,0.1004267329286658,0.1705225567518795,0.560038775386498,0.4740534975615111,0.4712427461722098,0.1165945673168807,0.4867722375656169,-1.6035207264005082,-0.8069850477178533,0.5558658306582787,0.0282581472873022,-0.027560064663525,0.6107232432742993,0.3689457002039243,1.0192271911752886,3.855900510607932,-1.3966613952407183,-0.0075144291904471,0.020793926149203,4046922509
0.0,0.0,190614.0891000008,968414.0731000006,-0.0226333186104328,0.1074282072860974,0.1889151089303957,0.5281930147450782,0.4845719052043537,0.4416991611850824,0.1166442092299351,0.4733266862130399,-1.6293084473168549,-0.8061598664918457,0.5570928683928776,0.0717036281552898,0.1864811410806634,0.2315828063859371,0.65431923215728,1.013684689873127,3.8155086157629374,-1.533893009112817,-0.0120474361081778,0.022447606832279,1069948469
0.0,0.0,171158.63470000122,1003174.1115000003,-0.0193324053657914,0.1065734116421497,0.1973501196598068,0.5278599980275123,0.4785353649476033,0.4692957871332954,0.1146372431481102,0.4749405403153061,-1.618998902281748,-0.8090398610690046,0.5553125719472961,0.0282454153488759,0.0775702258269409,0.3338257845521432,0.1653220783685842,1.036907436476459,3.789407568163291,-1.532811972124147,-0.0123026294070321,0.0262570368633637,5199151319
0.0,0.0,115499.992699999,1032544.3310000008,-0.0229819813491115,0.0891768693184968,0.2042766544594256,0.5284641999158638,0.4748429119769675,0.4302263769732328,0.1141267156884353,0.4758026103991562,-1.627583660406048,-0.814069400421271,0.55799150185639,0.0260926471462176,-0.0333965865812542,0.2185285964006993,0.155060429497498,1.0363034833642084,3.8406116887472392,-1.5475983638651798,-0.0117798941567859,0.0172224764885427,5002908266
0.0,0.0,146950.54879999987,1092173.9111999995,-0.0144332829918146,0.108105186756793,0.2178679880533938,0.539775818318653,0.4742574642163595,0.4708782871981723,0.1139279111782951,0.4786847526867566,-1.6360840726225638,-0.8180328025842689,0.5400205791264334,0.0278204971201002,0.07692827694029,0.3423829575862274,0.1667148663125915,1.012379326145461,3.787995332364148,-1.5191452855786751,-0.0121574286182368,0.0268605322519653,5199151319
0.0,0.0,116439.86759999952,1030099.8973000008,-0.0186679457042197,0.0980396835250259,0.2037186299831697,0.5336950373052995,0.4762403165417232,0.4380565178221551,0.1140930262786873,0.4774551932562563,-1.6287319870036447,-0.8142429681443657,0.5405819186414367,0.0259257202242054,-0.0345765283426862,0.219701077410771,0.1576777438157089,1.036118182854986,3.809838260720684,-1.5423676371293376,-0.0119644142978103,0.017344625164146,5002908266
0.0,0.0,241379.86210000352,941644.8983573796,-0.027361461604775,0.1124294535436425,0.1822841485655335,0.5348240782745537,0.4676414296161628,0.4634402981534569,0.1150754713181712,0.4781593287391436,-1.6180529159560468,-0.820739351744212,0.5592965574177039,0.0279122052709405,0.0785362056395699,0.3350265372878677,0.1679156825075479,1.0482441632706585,3.856373851588936,-1.56022284623339,-0.0122174482015531,0.0215610975179635,5616788657
0.0,0.0,115103.25489999936,1053113.246100001,-0.0182735419765421,0.101949515590803,0.209021791139758,0.5238007676036449,0.4739865732398768,0.444243134886008,0.1162804294291339,0.4631097287589317,-1.6202990596511837,-0.8208804828028469,0.5504835125582899,0.0708143682864388,0.0807796963626072,0.3356388784494363,0.166305499509406,1.0346631921315694,3.86627563735276,-1.5245524935523165,-0.011928022438852,0.0295680076518355,4063721054
0.0,21141.011799999804,161186.96719999926,932818.9131,-0.0255042153725474,0.1003826601822366,0.1800485557733455,0.5225602566716211,0.4667150926511736,0.4686096614383235,0.1135476862249447,0.4687297045957075,-1.608361907091869,-0.8148837042094377,0.5535770977040508,0.0282192062418304,0.0774777068204361,0.3332388720682671,0.1691815300114803,1.0233754337992853,3.756694202386232,-1.540268153408032,-0.0120998713741745,0.0266931734612729,5199151319
0.0,14904.008299999754,123760.79570000096,878762.4718999991,-0.0183947884083371,0.1036922784003895,0.1660510090855624,0.5600984452738247,0.4836186691378029,0.4754320639127535,0.1163580143208069,0.4968231652957381,-1.6115099837869309,-0.8122185519889544,0.539065056438586,-0.4108412858077191,0.0880471987587913,0.7078034240600809,0.3680591720445493,1.0261802643768596,3.864636653332551,-1.4294688858016942,-0.0074558450180544,0.0209834997299484,4636711049
0.0,37537.95749999967,131057.42709999927,825294.0625193731,-0.0286469271773644,0.0950800905369031,0.1515462939038985,0.5311441934965889,0.4949758104697463,0.4705088447105608,0.113851584667479,0.4753965903137321,-1.5939004578819402,-0.8196755241696962,0.5585027518157801,0.0275256826409908,0.089062887890171,0.3302928649680818,0.1687327026708118,1.0541354718924407,3.84531966420868,-1.5511054389137946,-0.0121210977870831,0.0256490273249057,6694212473
0.0,0.0,64126.79630000086,998573.4064999998,-0.0214419483616839,0.1027496755342831,0.1962504567062097,0.5288849799604822,0.4763992154752693,0.4599514718580695,0.1155289190450628,0.4748326631189142,-1.6225443652810865,-0.788629715902859,0.5564419739269795,0.070690193936794,0.0819421487168986,0.3374455527996561,0.1702007701375033,1.0279655998517785,3.819071420771478,-1.5455705294612183,-0.0121859707381635,0.0323539641147348,6001365111
0.0,30855.60319999984,325207.43010000105,882657.8036000003,-0.0283331108586478,0.0855185898132544,0.1671184496897106,0.5231950876215178,0.4889207069230865,0.4442192007915139,0.1127881609011771,0.476029565314359,-1.6132315709570826,-0.8117151664186422,0.5452213710150106,0.0720698016569856,0.0808245098557144,0.3408194335901677,0.168717994567676,1.040021139515058,3.771794680623026,-1.537837471057279,-0.0122909714054131,0.029731740975854,4063721054
0.0,37630.171599999885,172889.54720000003,918549.5162999992,-0.0248625183057174,0.1037173273507863,0.17646647193238,0.535160144181883,0.4886445900794244,0.4728949184363212,0.1149464577764043,0.4728930676161926,-1.5815731716773844,-0.8051909952225729,0.551160139111291,0.0278289727299031,0.091164802965551,0.332556746549133,0.1730996601901808,1.0228801954180042,3.7818093215291526,-1.55593695416826,-0.0121116113314365,0.0256799906187998,6694212473
0.0,0.0,104457.37350000055,1009873.8388999996,-0.0185338993557976,0.111696932523857,0.1989690041780887,0.5358766521872913,0.4883281858259344,0.4625511006123241,0.1131730519725936,0.4689357622405347,-1.5964412429132802,-0.8026299662138886,0.5626459239020885,0.0288519421244708,0.0912026825818309,0.3317997432083015,0.1712123392770322,1.0304301995128424,3.846538750421598,-1.503656261320934,-0.012137403527714,0.0256950362327113,6694212473
0.0,0.0,99618.48449999944,977742.2116999994,-0.0193346909120703,0.1120503409298978,0.1912445935430964,0.5282595539794218,0.4853826999452543,0.4522254250672238,0.1162078607277607,0.4698954333694309,-1.6124547295143807,-0.8024885895265566,0.5519388037760907,0.0728530775141694,0.1870575074472106,0.2323758442325537,0.6650228002665194,1.0299193492288197,3.855768819378241,-1.5339507168640334,-0.0119584949361404,0.0117743317213664,1254785854
