f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,parent_id
0.0,0.0,169825.33969999978,972755.4879000004,-0.019589028126464,0.1164433993518712,0.1900153843252303,0.5419111006589378,0.4700464413866431,0.4506535127225696,0.1186403762692491,0.4762451436873889,-1.6021640776730863,-0.8349856776332296,0.5577839476937694,0.0738428362072669,0.1846340073539815,0.2351876224870863,0.663531763529447,1.0118359466833682,3.7904916031408464,-1.52698237544796,-0.0123371649226367,0.0223431822068329,1069948469
0.0,0.0,121095.86189999909,1024259.5566000004,-0.0152112311181764,0.1137546296648908,0.202376109848354,0.5266940864485583,0.47495212691032,0.4791998035336265,0.1159670542542803,0.4772347338634445,-1.6321493146392183,-0.8251459851207301,0.5530088707229963,0.0284309228472861,0.0773238659061995,0.3317238227432612,0.1723801339868064,1.0088834278826606,3.738361015660246,-1.5360579513566015,-0.0120837345668128,0.0216957291176688,9746444936
0.0,0.0,102215.0843999996,1022387.6995,-0.0148240883566201,0.1075024694725705,0.2018994030055341,0.5327517002164441,0.4871148133450458,0.4522276248040991,0.1181574714558957,0.4718500779312358,-1.6028755972189328,-0.7965291010826655,0.5491269907529301,0.0718355198238163,0.0821365432748902,0.3400484169273944,0.1685913656536565,1.0215508165724383,3.87620289228466,-1.539218003741073,-0.0119988037155778,0.029332976998354,4063721054
0.0,0.0,97451.96329999925,1049643.2147,-0.0143263594712944,0.1092238300028176,0.2082244250034399,0.5195635116174372,0.4754424425180789,0.4362752625982012,0.1159676209445122,0.4845037929348343,-1.6273216775353647,-0.8186581768674182,0.5547397772146652,0.0263041392657604,-0.0340989921847332,0.2205053075492033,0.1545857793696793,1.0159670483441892,3.7952651340625216,-1.5309278440700962,-0.0119756732856404,0.0173384756502321,5002908266
0.0,0.0,106936.71329999973,1038137.7312999996,-0.0189094798150065,0.1101088378939485,0.2055530214029346,0.52999809346925,0.471273540424869,0.4403335054961444,0.1164661042529249,0.4767986132322555,-1.6527411951159177,-0.8316227865422515,0.5522216221941247,0.0714523715393899,0.0823807476295337,0.3408983002753953,0.1676183616074189,1.0378017666626462,3.848208384198107,-1.560125988965595,-0.0121249503606783,0.0316080312604363,6001365111
0.0,0.0,123762.4031000007,1049556.2828999995,-0.018916119082269,0.110904750615054,0.2082791195170317,0.5293221254583751,0.4832598008068114,0.4736030037170063,0.1136063687500998,0.4730307964943778,-1.6158430890895907,-0.8285604702384334,0.565817433660264,0.0282447168408779,0.0897049551415754,0.3405634310126254,0.1665689884413957,1.0362597167022851,3.8431713119506905,-1.531551491164017,-0.0121788774803679,0.0253058232531806,6694212473
0.0,0.0,124008.76460000034,1010486.2702000006,-0.0185959797663603,0.1208164768746562,0.1990648947403266,0.5382959652649175,0.4672131127230223,0.4510497791640749,0.1178942708094142,0.475438501613764,-1.6249200334296607,-0.8139123772926816,0.5621470384722238,0.0710289366244703,0.0837562401348384,0.3369397032007593,0.1691727493648113,1.0214697481659132,3.7686858116898496,-1.5270138642625213,-0.0119853905916822,0.0315548981626595,6001365111
0.0,40914.73119999928,133773.49270000064,991476.0249999992,-0.0244428113334473,0.1112868575366772,0.194521446901569,0.5655223758613288,0.4804765624236624,0.4803474230312528,0.1168018142559269,0.4909473157293512,-1.594765042118509,-0.8152067632917996,0.5575599300814698,-0.4048297207779537,0.0894486680493611,0.7105433663026536,0.3740486930307848,1.020423301947592,3.783804922212711,-1.4299532940839328,-0.0074812682563865,0.0207557939265905,4636711049
0.0,0.0,83652.76050000079,1024595.7159,-0.0185184944189402,0.1066171520268566,0.2024054234725958,0.5331070092370875,0.4700489684549613,0.4473486449091834,0.1184386588542076,0.4696433843633235,-1.6138121710313005,-0.8159709889376722,0.558781437286945,0.0736108247494129,0.1879182466669781,0.2337838459167393,0.6545002879956393,1.0258270550154798,3.84993135693156,-1.530220462651339,-0.0120868473910377,0.0116771565840747,1254785854
0.0,0.0,123179.65168831928,1023866.8812058404,-0.021392936512087,0.1131328398684226,0.2022344049523892,0.5312387362215777,0.4795918780320169,0.4700359958103682,0.1276583189962633,0.4811583840398305,-1.6265457801999923,-0.8113009983651047,0.5562674204863238,0.0266068391060644,-0.0302156656972768,0.2167141196533111,0.1556266750590483,1.0181660505457764,3.810152113360153,-1.5477836445072082,-0.0118516600030386,0.0166067380255258,1123944000
